""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000015568.12	14175	ENSG00000015568.12	ENSG00000015568	protein_coding	RGPD5	84220	InGen	0.24648493270076	13	ENST00000393283.5|ENST00000272454.10|ENST00000430736.5|ENST00000016946.7|ENST00000441344.1|ENST00000432606.1|ENST00000482778.1|ENST00000472794.1|ENST00000413468.1|ENST00000495473.1|ENST00000493394.1|ENST00000495582.1|ENST00000477523.1	-0.622494376157608	1.84133842479613	-4.44281930164213	1.33430779210457e-05	0.014442994268529	2.94124219268741	0.147616439319481
ENSG00000249087.6	2655	ENSG00000249087.6	ENSG00000249087	antisense	ZNF436-AS1		InGen	2.58309148097448	6	ENST00000458053.4|ENST00000454117.1|ENST00000335648.3|ENST00000518821.1|ENST00000437367.3|ENST00000518600.1	0.248366546276727	3.02271806980227	4.43045889889566	1.40720409218699e-05	0.014442994268529	2.78948313072516	0.03404808847392
ENSG00000181513.14	3776	ENSG00000181513.14	ENSG00000181513	protein_coding	ACBD4	79777	InGen	3.32920297358798	16	ENST00000587976.5|ENST00000619916.4|ENST00000431281.5|ENST00000587111.5|ENST00000586279.1|ENST00000591859.5|ENST00000586346.5|ENST00000585553.5|ENST00000398322.7|ENST00000590289.5|ENST00000592162.5|ENST00000376955.8|ENST00000321854.12|ENST00000589752.5|ENST00000589798.5|ENST00000591136.1	0.167231212129838	4.01969345750406	4.41451490227309	1.50689261996903e-05	0.014442994268529	2.62443623215927	0.0938056970230839
ENSG00000161860.7	1458	ENSG00000161860.7	ENSG00000161860	protein_coding	SYCE2	256126	InGen	0.660908763964246	3	ENST00000293695.7|ENST00000592819.1|ENST00000591229.1	0.281637632970722	0.0645762014031071	4.40370680474392	1.57828451279546e-05	0.014442994268529	2.76949649870457	0.156084477060336
ENSG00000230409.3	906	ENSG00000230409.3	ENSG00000230409	processed_pseudogene	TCEA1P2		InGen	3.6916021408691	1	ENST00000420496.3	-0.636420845409555	1.76524670268349	-4.40349168031017	1.57973790266378e-05	0.014442994268529	2.79092717843613	0.137805440185038
ENSG00000196199.13	4905	ENSG00000196199.13	ENSG00000196199	protein_coding	MPHOSPH8	54737	InGen	17.8513500769533	5	ENST00000361479.9|ENST00000414242.3|ENST00000467481.1|ENST00000449056.1|ENST00000496525.1	-0.140440831877704	6.79148644140742	-4.40295127795155	1.58339454790755e-05	0.014442994268529	2.44171132750641	0.106114995536749
ENSG00000187446.11	3950	ENSG00000187446.11	ENSG00000187446	protein_coding	CHP1	11261	InGen	22.935806623748	9	ENST00000558351.5|ENST00000560411.5|ENST00000334660.9|ENST00000560784.5|ENST00000561280.5|ENST00000392151.6|ENST00000560397.5|ENST00000560633.1|ENST00000560965.1	-0.115630706684387	6.86266624204072	-4.3716959918487	1.80926213872245e-05	0.0158920225488672	2.31567503352673	0.141568514457631
ENSG00000278919.1	2175	ENSG00000278919.1	ENSG00000278919	protein_coding	AP006285.2		InGen	0.663565902268637	1	ENST00000624434.1	0.298189229256763	0.690302303963464	4.35354616695249	1.95426908790787e-05	0.0163866990837491	2.6029898503359	0.0226642863638681
ENSG00000272953.1	632	ENSG00000272953.1	ENSG00000272953	lincRNA	RP11-1275H24.2		InGen	1.77849564616514	1	ENST00000609130.1	0.368871136568895	0.226231537360603	4.34764477150184	2.0037707599457e-05	0.0163866990837491	2.5650480853451	0.0471304749323464
ENSG00000267750.5	5403	ENSG00000267750.5	ENSG00000267750	antisense	RUNDC3A-AS1		InGen	0.816873594648013	2	ENST00000588097.5|ENST00000586388.1	0.19499756915204	2.43789741296596	4.32085258107172	2.24401199586179e-05	0.0172605158760662	2.40283400935593	0.206943023021687
ENSG00000203993.4	2387	ENSG00000203993.4	ENSG00000203993	antisense	ARRDC1-AS1	85026	InGen	4.32401076330701	3	ENST00000371417.3|ENST00000623970.1|ENST00000496793.1	0.139973382053575	3.67601533598719	4.31956968305418	2.25618144779075e-05	0.0172605158760662	2.28633574367051	0.146030375459838
ENSG00000237984.3	3996	ENSG00000237984.3	ENSG00000237984	transcribed_processed_pseudogene	PTENP1	11191	InGen	0.628823817943139	2	ENST00000532280.1|ENST00000447117.1	-0.212351729189542	1.62026989282042	-4.29031756911197	2.55143575126683e-05	0.0181118942560765	2.35185848771317	0.0858021263022094
ENSG00000118971.7	7157	ENSG00000118971.7	ENSG00000118971	protein_coding	CCND2	894	InGen	14.6861083879223	4	ENST00000261254.7|ENST00000536537.1|ENST00000536795.1|ENST00000541542.1	-0.200704118026413	6.89151242882925	-4.28923582367356	2.56303398062551e-05	0.0181118942560765	1.98407482518995	0.126477210041502
ENSG00000126461.14	4548	ENSG00000126461.14	ENSG00000126461	protein_coding	SCAF1	58506	InGen	21.7987376959393	4	ENST00000360565.7|ENST00000598359.5|ENST00000601038.5|ENST00000595242.3	-0.134027314622614	6.87377561335083	-4.28613340755596	2.59657785759235e-05	0.0181118942560765	1.97234566374199	0.119977076479687
ENSG00000228797.2	505	ENSG00000228797.2	ENSG00000228797	processed_pseudogene	FAM207BP		InGen	0.461322767698661	1	ENST00000447172.1	-0.554663573812815	-1.87685827179445	-4.2639714084756	2.84870885992443e-05	0.0193028512348479	1.83974059826342	0.0415551010337085
ENSG00000228502.1	1389	ENSG00000228502.1	ENSG00000228502	processed_pseudogene	EEF1A1P11		InGen	0.723448413020632	1	ENST00000415278.1	-0.711004045141935	-0.462367569366324	-4.24647970079536	3.06407165363016e-05	0.0201854231493035	2.08846340636321	0.0601046658681813
ENSG00000215067.9	3217	ENSG00000215067.9	ENSG00000215067	antisense	ALOX12-AS1	100506713	InGen	0.993048566510628	9	ENST00000572385.5|ENST00000570562.5|ENST00000575889.5|ENST00000399541.6|ENST00000574377.5|ENST00000571010.4|ENST00000575727.5|ENST00000399540.2|ENST00000573939.1	0.168865420507857	2.02338236266887	4.23678040710349	3.19011229127753e-05	0.0202231895619957	2.12045391973409	0.116970414788542
ENSG00000254893.5	1917	ENSG00000254893.5	ENSG00000254893	protein_coding	AC113404.1		InGen	0.541812897985371	2	ENST00000631802.1|ENST00000506621.2	-0.52357024061714	0.0353563614741466	-4.23301625786723	3.24034914553818e-05	0.0202231895619957	2.10278499489201	0.0401708609539223
ENSG00000213260.3	730	ENSG00000213260.3	ENSG00000213260	processed_pseudogene	YWHAZP5		InGen	0.298656959883692	1	ENST00000419975.1	-0.754956696188893	-2.29303880238295	-4.21444643985166	3.49945123851772e-05	0.0210704275769749	1.52918317960205	0.085369804014566
ENSG00000240409.1	207	ENSG00000240409.1	ENSG00000240409	unprocessed_pseudogene	MTATP8P1		InGen	8.66312557129697	1	ENST00000467115.1	-1.39485474635888	-0.523273695947667	-4.20188749266958	3.68577979082216e-05	0.0210704275769749	1.90594476697674	0.107005430237515
ENSG00000262119.1	1771	ENSG00000262119.1	ENSG00000262119	sense_intronic	RP11-483C6.1		InGen	0.11093404789262	1	ENST00000572358.1	-0.753991652318511	-2.4116350170998	-4.19925367933877	3.72604015121499e-05	0.0210704275769749	1.41643139489667	0.0334727923758158
ENSG00000254901.7	5372	ENSG00000254901.7	ENSG00000254901	protein_coding	BORCS8	729991	InGen	2.28184816293255	9	ENST00000488252.6|ENST00000591566.1|ENST00000585679.1|ENST00000462790.7|ENST00000588208.6|ENST00000494489.6|ENST00000477565.3|ENST00000591398.1|ENST00000462498.1	0.133537206272098	4.0122777838565	4.19889984909921	3.73148068069213e-05	0.0210704275769749	1.77736738383116	0.033826508153769
ENSG00000092964.17	7305	ENSG00000092964.17	ENSG00000092964	protein_coding	DPYSL2	1808	InGen	89.1328330172768	8	ENST00000521913.6|ENST00000493789.6|ENST00000311151.9|ENST00000523027.1|ENST00000523690.1|ENST00000523093.5|ENST00000521983.1|ENST00000474808.1	-0.143707973635983	9.63664675999298	-4.18630123520397	3.93021839551458e-05	0.0212482865601617	1.56570469597695	0.115258997714353
ENSG00000213080.3	1097	ENSG00000213080.3	ENSG00000213080	processed_pseudogene	RP11-312J18.5		InGen	1.21964211331253	1	ENST00000425270.1	-0.246567175905555	0.631997938973438	-4.18556322409727	3.94216819297991e-05	0.0212482865601617	1.97000692216291	0.144625945787152
ENSG00000213236.3	728	ENSG00000213236.3	ENSG00000213236	processed_pseudogene	YWHAZP2		InGen	0.570392694301396	1	ENST00000440317.1	-0.513082063150393	-1.18998541899728	-4.17981242655056	4.03648008426022e-05	0.0212731470396256	1.74959816911902	0.0218933429480523
ENSG00000272734.1	5748	ENSG00000272734.1	ENSG00000272734	processed_transcript	ADIRF-AS1		InGen	0.366642406579644	4	ENST00000609170.1|ENST00000440490.1|ENST00000418273.2|ENST00000609111.1	0.388538938097169	1.20127072691728	4.16216872640484	4.33946113447974e-05	0.0223727522315916	1.87297067724865	0.0580521004187475
ENSG00000168795.4	4627	ENSG00000168795.4	ENSG00000168795	protein_coding	ZBTB5	9925	InGen	2.36602975850875	1	ENST00000307750.4	0.146038326506687	3.33139203157726	4.14959390937978	4.56851542928942e-05	0.0228189362518393	1.67012016090443	0.0503644614430453
ENSG00000260521.2	1441	ENSG00000260521.2	ENSG00000260521	processed_pseudogene	CTD-2576F9.1		InGen	0.225612859436512	1	ENST00000565166.2	-0.526253436874197	-1.68883754598251	-4.14693315910031	4.61843877588247e-05	0.0228189362518393	1.50430395650986	0.0352841694927679
ENSG00000260495.1	2693	ENSG00000260495.1	ENSG00000260495	antisense	RP11-55K13.1		InGen	0.275643912101783	1	ENST00000570148.1	0.303877822013415	-0.28129354973081	4.13153733738804	4.91768345979077e-05	0.0238015879453873	1.74708360435273	0.0416364497667323
ENSG00000213614.9	12611	ENSG00000213614.9	ENSG00000213614	protein_coding	HEXA	3073	InGen	1.15145977689047	16	ENST00000268097.9|ENST00000565873.1|ENST00000564677.5|ENST00000567411.5|ENST00000566304.5|ENST00000569116.1|ENST00000567027.5|ENST00000568777.5|ENST00000567159.5|ENST00000563762.5|ENST00000566672.5|ENST00000569410.5|ENST00000569509.5|ENST00000568260.1|ENST00000563908.1|ENST00000567213.2	0.126217924032102	4.17468206015241	4.12042640913623	5.14503597885103e-05	0.0244039346548862	1.461269196044	0.0241256703338181
ENSG00000203288.3	1141	ENSG00000203288.3	ENSG00000203288	antisense	RP11-98D18.9		InGen	0.71265029632512	2	ENST00000533481.1|ENST00000389897.3	0.281243988485549	-0.139403390107941	4.11211192260655	5.32168621554579e-05	0.0247468843701733	1.68147263166872	0.0490728965397119
ENSG00000144134.18	6008	ENSG00000144134.18	ENSG00000144134	protein_coding	RABL2A	11159	InGen	3.8120888711977	18	ENST00000393167.7|ENST00000409842.5|ENST00000413545.5|ENST00000393165.7|ENST00000450954.5|ENST00000467600.5|ENST00000452831.5|ENST00000465711.5|ENST00000393166.7|ENST00000409875.5|ENST00000376439.3|ENST00000409121.6|ENST00000493876.2|ENST00000476236.1|ENST00000477218.1|ENST00000478880.5|ENST00000494909.5|ENST00000486403.1	0.116794709461795	4.80320632188817	4.10690837252881	5.435166699582e-05	0.024774477915654	1.35618325645206	0.0296899994367768
ENSG00000174233.11	8410	ENSG00000174233.11	ENSG00000174233	protein_coding	ADCY6	112	InGen	4.60746266383572	9	ENST00000547260.5|ENST00000357869.7|ENST00000550422.5|ENST00000307885.4|ENST00000552099.5|ENST00000548351.1|ENST00000552090.1|ENST00000551435.1|ENST00000548820.1	0.125914886720044	5.51880981272688	4.10234653978956	5.5365463380404e-05	0.024774477915654	1.29940862580884	0.0852398418281214
ENSG00000149654.9	4929	ENSG00000149654.9	ENSG00000149654	protein_coding	CDH22	64405	InGen	8.39958382316273	3	ENST00000372262.7|ENST00000537909.2|ENST00000474438.1	-0.185497312260352	5.59811472672999	-4.08687612578322	5.89393918710711e-05	0.0255309084504105	1.24135253939829	0.0294229403025825
ENSG00000165698.15	2823	ENSG00000165698.15	ENSG00000165698	protein_coding	SPACA9	11092	InGen	3.29429622335398	3	ENST00000372136.7|ENST00000356311.9|ENST00000350499.6	0.12002358276994	3.60246639850022	4.08574573863711	5.92089713599502e-05	0.0255309084504105	1.391680106409	0.0694331888234526
ENSG00000112339.14	11099	ENSG00000112339.14	ENSG00000112339	protein_coding	HBS1L	10767	InGen	5.18147183608042	16	ENST00000367837.9|ENST00000527005.5|ENST00000527578.5|ENST00000415177.6|ENST00000367826.6|ENST00000533274.5|ENST00000526100.5|ENST00000529169.1|ENST00000529641.5|ENST00000527507.1|ENST00000314674.7|ENST00000524715.5|ENST00000529882.5|ENST00000367822.9|ENST00000367820.6|ENST00000525067.1	-0.120446574151527	6.22680012346522	-4.07125946448968	6.27693801901507e-05	0.0265828325105288	1.15732462220973	0.0371983343644723
ENSG00000277831.1	513	ENSG00000277831.1	ENSG00000277831	lincRNA	RP11-269C23.5		InGen	1.08678696233775	1	ENST00000613838.1	0.343008786523238	-0.699906088514282	4.06375520829708	6.46930239227213e-05	0.0269050129189711	1.47506085073085	0.0331073762512211
ENSG00000227195.9	5268	ENSG00000227195.9	ENSG00000227195	processed_transcript	MIR663AHG	284801	InGen	0.0844971369117865	38	ENST00000595300.1|ENST00000432499.5|ENST00000427348.5|ENST00000596717.5|ENST00000601850.5|ENST00000600222.5|ENST00000598448.5|ENST00000596223.5|ENST00000597267.5|ENST00000597361.5|ENST00000598451.5|ENST00000597979.5|ENST00000600263.5|ENST00000609012.5|ENST00000601079.5|ENST00000601901.5|ENST00000594130.5|ENST00000596111.5|ENST00000594135.5|ENST00000596767.5|ENST00000601119.5|ENST00000598150.5|ENST00000600225.5|ENST00000596058.5|ENST00000594150.5|ENST00000609202.5|ENST00000608521.5|ENST00000609044.5|ENST00000609914.5|ENST00000610014.5|ENST00000609248.5|ENST00000609687.5|ENST00000608487.5|ENST00000608084.5|ENST00000596537.1|ENST00000593517.1|ENST00000385250.1|ENST00000615682.1	-0.885436250112715	-1.79430439410809	-4.05886070332063	6.59777885933415e-05	0.0269050129189711	1.16038551956637	0.0383973933407883
ENSG00000254013.1	1188	ENSG00000254013.1	ENSG00000254013	processed_pseudogene	MAP2K1P1		InGen	0.506897147203233	1	ENST00000519737.1	-0.369415410805053	-0.417690945476441	-4.05527814507498	6.69335369463356e-05	0.0269050129189711	1.45154714177956	0.0304835223914274
ENSG00000166136.15	1999	ENSG00000166136.15	ENSG00000166136	protein_coding	NDUFB8	4714	InGen	6.82600371038696	9	ENST00000464651.1|ENST00000299166.8|ENST00000370322.5|ENST00000370320.4|ENST00000528425.5|ENST00000466088.5|ENST00000529437.1|ENST00000531418.5|ENST00000531189.1	0.188664254644378	4.11624227081445	4.04677226809875	6.9255791037326e-05	0.026980805917635	1.18724526858958	0.0467838793667983
ENSG00000177855.8	678	ENSG00000177855.8	ENSG00000177855	processed_pseudogene	CACYBPP2		InGen	0.813407829862949	1	ENST00000453625.1	-0.672675352806265	-0.806431028724144	-4.04626234586883	6.93974178181706e-05	0.026980805917635	1.35136207874384	0.124101022813787
ENSG00000275110.1	49	ENSG00000275110.1	ENSG00000275110	miRNA	MIR6087	102464835	InGen	4.33890655057965	1	ENST00000611066.1	-1.56795347279344	-3.35513353651203	-4.03988220092719	7.11929154913463e-05	0.0270367526840764	0.502482144738633	0.123572157940264
ENSG00000268403.2	1147	ENSG00000268403.2	ENSG00000268403	antisense	CTD-2371O3.3	644656	InGen	0.9426490200111	1	ENST00000596206.2	0.274813134102738	0.326672370599809	4.03610788474807	7.22758021379942e-05	0.0270367526840764	1.42974635512372	0.126224825871847
ENSG00000142396.10	5023	ENSG00000142396.10	ENSG00000142396	protein_coding	ERVK3-1		InGen	1.04411349975061	8	ENST00000413518.5|ENST00000427361.5|ENST00000610038.5|ENST00000434052.5|ENST00000608070.5|ENST00000609864.5|ENST00000608004.1|ENST00000590505.1	0.170381118413644	2.66131897809137	4.03286040306116	7.32200621514372e-05	0.0270367526840764	1.30108678198599	0.118042011848118
ENSG00000230916.2	699	ENSG00000230916.2	ENSG00000230916	processed_pseudogene	MTCO1P53		InGen	0.280501139837963	1	ENST00000441633.2	-1.72419201771138	-3.29093221452079	-4.02986505948604	7.41014051469458e-05	0.0270367526840764	0.521114281865638	0.0728220375091786
ENSG00000232859.9	5380	ENSG00000232859.9	ENSG00000232859	protein_coding	LYRM9	201229	InGen	2.90633405208026	7	ENST00000379103.7|ENST00000460380.6|ENST00000508862.5|ENST00000379102.7|ENST00000503642.1|ENST00000508816.1|ENST00000582343.1	0.251847938373669	4.33366948183167	4.0095624605936	8.03466808706558e-05	0.0280928602193084	1.02425707369737	0.145644783595561
ENSG00000131791.7	5460	ENSG00000131791.7	ENSG00000131791	protein_coding	PRKAB2	5565	InGen	6.05461210811696	3	ENST00000254101.3|ENST00000496858.1|ENST00000474939.1	0.168412927551285	5.16770875643634	4.00385666822687	8.21900066343927e-05	0.0280928602193084	0.948688546670944	0.050893862238354
ENSG00000185252.18	6251	ENSG00000185252.18	ENSG00000185252	protein_coding	ZNF74	7625	InGen	2.66594442698248	9	ENST00000400451.6|ENST00000611540.4|ENST00000403682.7|ENST00000357502.5|ENST00000493734.5|ENST00000420626.1|ENST00000437275.5|ENST00000405993.2|ENST00000476678.1	0.102681195599578	3.99590119630538	4.00384323204184	8.21943944390371e-05	0.0280928602193084	1.04477432529477	0.0354484391400988
ENSG00000224731.1	486	ENSG00000224731.1	ENSG00000224731	antisense	AC016716.2		InGen	0.750790561768954	1	ENST00000418621.1	-0.862955479447731	-1.92307407559695	-4.00341502836179	8.23343480239411e-05	0.0280928602193084	1.01528717468683	0.039580663019362
ENSG00000183199.6	2173	ENSG00000183199.6	ENSG00000183199	processed_pseudogene	HSP90AB3P		InGen	2.50478715634074	1	ENST00000505987.1	-0.289221832102143	2.67051287161096	-4.00163454122602	8.29187137523861e-05	0.0280928602193084	1.19989735434035	0.0249837604917972
ENSG00000276649.1	1607	ENSG00000276649.1	ENSG00000276649	antisense	RP5-858L17.1		InGen	2.10887858261278	3	ENST00000620919.1|ENST00000615777.1|ENST00000619200.1	0.22026734641766	2.08865231394552	3.99733479057787	8.43462184508291e-05	0.0281726445828171	1.21656653369638	0.0496789979338774
ENSG00000145833.15	9222	ENSG00000145833.15	ENSG00000145833	protein_coding	DDX46	9879	InGen	4.2002532492962	12	ENST00000628477.2|ENST00000507392.5|ENST00000452510.6|ENST00000354283.8|ENST00000509255.1|ENST00000513987.1|ENST00000505592.5|ENST00000513592.5|ENST00000509178.5|ENST00000503946.1|ENST00000507053.1|ENST00000506332.1	-0.091422125636338	5.51081431803135	-3.99382118851447	8.55300392124655e-05	0.0281726445828171	0.894687756544819	0.0454940404414083
ENSG00000177225.16	5510	ENSG00000177225.16	ENSG00000177225	protein_coding	PDDC1	347862	InGen	13.1372265060889	16	ENST00000465313.6|ENST00000528309.5|ENST00000397472.6|ENST00000319863.12|ENST00000354286.8|ENST00000526650.5|ENST00000526325.5|ENST00000524550.5|ENST00000532320.5|ENST00000530209.5|ENST00000529966.5|ENST00000534603.5|ENST00000533960.1|ENST00000532839.5|ENST00000528602.1|ENST00000529362.1	0.153785665798815	6.49383016957285	3.98947192445459	8.70172973071203e-05	0.0282698934648721	0.83764206849729	0.0412968903506684
ENSG00000134001.12	5651	ENSG00000134001.12	ENSG00000134001	protein_coding	EIF2S1	1965	InGen	7.68855215249261	6	ENST00000256383.8|ENST00000556724.1|ENST00000557310.5|ENST00000466499.6|ENST00000555876.1|ENST00000554332.1	-0.0891615176334049	5.73560811637434	-3.98152459417309	8.97986484664997e-05	0.0283997838642375	0.837456526864536	0.0328967528063033
ENSG00000117640.17	5817	ENSG00000117640.17	ENSG00000117640	protein_coding	MTFR1L	56181	InGen	7.31296651436966	23	ENST00000424294.5|ENST00000374303.6|ENST00000533762.5|ENST00000529116.5|ENST00000474295.5|ENST00000488327.6|ENST00000472643.5|ENST00000494293.1|ENST00000469815.5|ENST00000526894.5|ENST00000478284.5|ENST00000524618.5|ENST00000374307.9|ENST00000528624.5|ENST00000525713.5|ENST00000374301.7|ENST00000464008.6|ENST00000526158.5|ENST00000530599.5|ENST00000374300.7|ENST00000466284.1|ENST00000531361.1|ENST00000497956.1	0.0872355191155617	5.75142460945048	3.98047705946991	9.01714977532144e-05	0.0283997838642375	0.827167177899389	0.0338876896223093
ENSG00000181722.16	31872	ENSG00000181722.16	ENSG00000181722	protein_coding	ZBTB20	26137	InGen	0.0604942550936745	20	ENST00000357258.8|ENST00000462705.5|ENST00000393785.6|ENST00000481632.5|ENST00000471418.5|ENST00000474710.5|ENST00000464560.5|ENST00000479879.5|ENST00000470311.5|ENST00000482689.5|ENST00000463890.5|ENST00000486152.6|ENST00000480832.5|ENST00000491500.5|ENST00000492665.5|ENST00000470556.1|ENST00000463497.5|ENST00000488663.1|ENST00000468769.1|ENST00000470186.1	-0.508616947670313	0.711408858730765	-3.97813733512054	9.10095957868971e-05	0.0283997838642375	1.22610083348677	0.0594706115352992
ENSG00000267834.1	497	ENSG00000267834.1	ENSG00000267834	lincRNA	RP11-167N5.5		InGen	0.836372956784428	1	ENST00000594418.1	0.315173158917008	-0.970384023553218	3.95993037281668	9.77889846931166e-05	0.0301190072854799	1.09255173280289	0.079109016775466
